date,day,user_id,action,reward,penalty,observed,sleep,activity,diet,habit,water
2023-01-12,12,2,eat_veg_400,6.5985871204021285,12.0,-4.1994894036352175,0,0,0,1,0
2023-01-12,12,3,eat_veg_400,6.20115706560542,12.0,-4.740963465502688,0,0,0,1,0
2023-01-12,12,4,walk_30,10.254181272664821,4.5,7.237123754467059,1,1,0,1,0
2023-01-12,12,5,eat_veg_400,6.116892692477709,12.0,-5.485723159447624,0,0,0,1,0
2023-01-12,12,6,eat_veg_400,7.870620340623336,9.0,-1.3335767926479551,0,0,1,1,0
2023-01-12,12,7,no_tobacco_alcohol,2.476259810980368,17.0,-15.468688685093074,0,0,0,0,0
2023-01-12,12,8,walk_30,8.404540489741382,8.5,-0.1817528243755176,0,1,0,1,0
2023-01-12,12,9,eat_veg_400,6.278537246371506,12.0,-5.581100129405753,0,0,0,1,0
2023-01-12,12,10,eat_veg_400,6.465151349240713,12.0,-5.705923538117207,0,0,0,1,0
2023-01-12,12,11,no_tobacco_alcohol,3.271025168237349,17.0,-10.006448400216026,0,0,0,0,0
2023-01-12,12,12,no_tobacco_alcohol,5.445817550123763,12.0,-5.661675786367618,0,0,0,1,0
2023-01-12,12,13,walk_30,8.626659391100432,8.5,0.3011765427536591,0,1,0,1,0
2023-01-12,12,14,sleep_early,5.763742453820795,13.5,-8.539277127699291,0,1,0,0,0
2023-01-12,12,15,sleep_early,9.062602524965325,8.0,1.173098221948479,1,0,0,1,0
2023-01-12,12,16,drink_water_8,2.5985862900630203,17.0,-16.14284403464756,0,0,0,0,0
2023-01-12,12,17,walk_30,8.92763190223072,8.0,0.9626942708496363,1,0,0,1,0
2023-01-12,12,18,no_tobacco_alcohol,2.8371400441842742,17.0,-14.247279586244133,0,0,0,0,0
2023-01-12,12,19,no_tobacco_alcohol,6.1693805007445235,12.0,-4.428857248999355,0,0,0,1,0
2023-01-12,12,20,no_tobacco_alcohol,2.239754404345783,17.0,-11.319719941017588,0,0,0,0,0
2023-01-12,12,21,sleep_early,5.265377559389464,12.0,-5.408702986349251,0,0,0,1,0
2023-01-12,12,22,walk_30,7.549740625669841,8.5,-0.8818767708159393,0,1,0,1,0
2023-01-12,12,23,sleep_early,6.2203023502852615,12.0,-5.470816165736116,0,0,0,1,0
2023-01-12,12,24,walk_30,10.730621278533702,5.5,2.809696321981526,0,1,1,1,0
2023-01-13,13,0,walk_30,7.799485549141866,9.0,-1.1214162226406321,0,0,1,1,0
2023-01-13,13,1,walk_30,5.9140190067290135,12.0,-6.988657967307122,0,0,0,1,0
2023-01-13,13,2,sleep_early,6.571387540969992,12.0,-3.68038681806769,0,0,0,1,0
2023-01-13,13,3,drink_water_8,6.168831033254344,12.0,-4.531368827198349,0,0,0,1,0
2023-01-13,13,4,walk_30,10.250795164967823,4.5,6.218965302271267,1,1,0,1,0
2023-01-13,13,5,eat_veg_400,6.041360910044721,12.0,-6.154125517846565,0,0,0,1,0
2023-01-13,13,6,walk_30,5.9832323743006235,12.0,-6.565257987139807,0,0,0,1,0
2023-01-13,13,7,no_tobacco_alcohol,2.344046920130885,17.0,-15.597569371968403,0,0,0,0,0
2023-01-13,13,8,walk_30,8.379431632582747,8.5,-0.2179818290746629,0,1,0,1,0
2023-01-13,13,9,meditate_10,6.269884583363572,12.0,-5.441896154544867,0,0,0,1,0
2023-01-13,13,10,drink_water_8,6.595316276538718,12.0,-6.281581203559334,0,0,0,1,0
2023-01-13,13,11,walk_30,3.267056434955469,17.0,-14.954011611481548,0,0,0,0,0
2023-01-13,13,12,eat_veg_400,6.34270880269944,12.0,-5.89918700981025,0,0,0,1,0
2023-01-13,13,13,meditate_10,5.6843427532360336,13.5,-7.01273158785949,0,1,0,0,0
2023-01-13,13,14,sleep_early,3.683025492993377,17.0,-14.032355073285611,0,0,0,0,0
2023-01-13,13,15,no_tobacco_alcohol,5.273613078428036,13.0,-6.240096565724116,1,0,0,0,0
2023-01-13,13,16,meditate_10,2.5262501668838184,17.0,-14.829536819121078,0,0,0,0,0
2023-01-13,13,17,walk_30,8.937006135961452,8.0,0.7031365676187421,1,0,0,1,0
2023-01-13,13,18,eat_veg_400,2.8183932538696723,17.0,-12.017771651260716,0,0,0,0,0
2023-01-13,13,19,sleep_early,6.124094195480925,12.0,-5.288748801978219,0,0,0,1,0
2023-01-13,13,20,no_tobacco_alcohol,5.134324300126277,12.0,-7.1892145766573625,0,0,0,1,0
2023-01-13,13,21,sleep_early,5.039599229067955,12.0,-6.04253143162308,0,0,0,1,0
2023-01-13,13,22,meditate_10,7.697017008142474,8.5,-0.9578700977885612,0,1,0,1,0
2023-01-13,13,23,no_tobacco_alcohol,5.477320469027686,12.0,-5.147870927942682,0,0,0,1,0
2023-01-13,13,24,walk_30,8.656748279388015,9.0,-0.25932919292422085,0,0,1,1,0
2023-01-14,14,0,eat_veg_400,7.572354504632995,9.0,-1.6495836730236937,0,0,1,1,0
2023-01-14,14,1,drink_water_8,5.944326441005364,12.0,-5.682901964250313,0,0,0,1,0
2023-01-14,14,2,eat_veg_400,5.355050427599798,14.0,-9.541749612701416,0,0,1,0,0
2023-01-14,14,3,walk_30,6.253910844865296,12.0,-4.690870534420626,0,0,0,1,0
2023-01-14,14,4,walk_30,10.335023569677759,4.5,5.674592881542338,1,1,0,1,0
2023-01-14,14,5,eat_veg_400,6.034059341691453,12.0,-5.870306846746015,0,0,0,1,0
2023-01-14,14,6,no_tobacco_alcohol,5.4492471763428245,12.0,-9.122063912843863,0,0,0,1,0
2023-01-14,14,7,eat_veg_400,3.0902887096907037,17.0,-15.594577393832294,0,0,0,0,0
2023-01-14,14,8,eat_veg_400,8.490051070953832,8.5,-0.07921493935422583,0,1,0,1,0
2023-01-14,14,9,sleep_early,6.190259200984215,12.0,-5.816136872548305,0,0,0,1,0
2023-01-14,14,10,meditate_10,6.7955247785183435,12.0,-6.621259909873433,0,0,0,1,0
2023-01-14,14,11,eat_veg_400,3.1346969052873694,17.0,-13.030516792239657,0,0,0,0,0
2023-01-14,14,12,drink_water_8,6.426663399329682,12.0,-5.837832138828864,0,0,0,1,0
2023-01-14,14,13,no_tobacco_alcohol,6.695552064117722,12.0,-5.853505859141931,0,0,0,1,0
2023-01-14,14,14,no_tobacco_alcohol,6.602935307949998,12.0,-6.762089348388566,0,0,0,1,0
2023-01-14,14,15,no_tobacco_alcohol,5.286337092691533,13.0,-6.236275405644738,1,0,0,0,0
2023-01-14,14,16,walk_30,2.5316479615798815,17.0,-14.801659077121595,0,0,0,0,0
2023-01-14,14,17,walk_30,8.774581260389615,8.0,0.6948759482470429,1,0,0,1,0
2023-01-14,14,18,no_tobacco_alcohol,2.5678511025846023,17.0,-13.583387169881984,0,0,0,0,0
2023-01-14,14,19,eat_veg_400,8.5618546229474,8.0,0.615648984193774,1,0,0,1,0
2023-01-14,14,20,walk_30,7.855193932132866,8.5,-0.4892992146478129,0,1,0,1,0
2023-01-14,14,21,walk_30,5.523044020028782,12.0,-6.215737843094377,0,0,0,1,0
2023-01-14,14,22,no_tobacco_alcohol,7.567018607539501,8.5,-0.6983291803214768,0,1,0,1,0
2023-01-14,14,23,eat_veg_400,6.165251643260344,12.0,-5.881392945187899,0,0,0,1,0
2023-01-14,14,24,sleep_early,6.693542440879533,12.0,-4.911412345263034,0,0,0,1,0
2023-01-15,15,0,no_tobacco_alcohol,7.525288563984921,9.0,-1.3767837142431223,0,0,1,1,0
2023-01-15,15,1,no_tobacco_alcohol,5.936543785599188,12.0,-6.0104109164090165,0,0,0,1,0
2023-01-15,15,2,no_tobacco_alcohol,4.482061465041399,14.0,-10.551976976576126,0,0,1,0,0
2023-01-15,15,3,drink_water_8,6.1223706642964695,12.0,-5.649116417515155,0,0,0,1,0
2023-01-15,15,4,walk_30,10.292786597813548,4.5,6.630850680296279,1,1,0,1,0
2023-01-15,15,5,walk_30,6.046347593823441,12.0,-6.49934487275623,0,0,0,1,0
2023-01-15,15,6,eat_veg_400,6.201088257585824,12.0,-4.644272083331807,0,0,0,1,0
2023-01-15,15,7,no_tobacco_alcohol,5.2245990024310505,12.0,-5.01264303426875,0,0,0,1,0
2023-01-15,15,8,walk_30,11.053613308648423,4.5,6.939722520051048,1,1,0,1,0
2023-01-15,15,9,sleep_early,6.141842109573385,12.0,-5.35280640427025,0,0,0,1,0
2023-01-15,15,10,no_tobacco_alcohol,6.924988575771234,12.0,-5.090778319973205,0,0,0,1,0
2023-01-15,15,11,no_tobacco_alcohol,6.274730976690032,12.0,-4.138524513791724,0,0,0,1,0
2023-01-15,15,12,meditate_10,6.417069863146207,12.0,-6.688580554520173,0,0,0,1,0
2023-01-15,15,13,no_tobacco_alcohol,6.789575760075584,12.0,-6.0999820417218515,0,0,0,1,0
2023-01-15,15,14,drink_water_8,6.572633651622107,12.0,-5.925308836800167,0,0,0,1,0
2023-01-15,15,15,no_tobacco_alcohol,5.319533428156728,13.0,-8.573424794436301,1,0,0,0,0
2023-01-15,15,16,no_tobacco_alcohol,2.5,17.0,-14.709327195140906,0,0,0,0,0
2023-01-15,15,17,no_tobacco_alcohol,8.589291878298196,8.0,0.5133069123690639,1,0,0,1,0
2023-01-15,15,18,no_tobacco_alcohol,2.6044658514138117,17.0,-11.158724211063612,0,0,0,0,0
2023-01-15,15,19,walk_30,8.480645563197395,8.0,0.6993366220909194,1,0,0,1,0
2023-01-15,15,20,no_tobacco_alcohol,5.191364734807927,12.0,-7.768010929318708,0,0,0,1,0
2023-01-15,15,21,walk_30,5.549861966895313,12.0,-6.538616350355833,0,0,0,1,0
2023-01-15,15,22,sleep_early,5.093123878096925,12.0,-7.108092074033849,0,0,0,1,0
2023-01-15,15,23,drink_water_8,5.929024792006546,12.0,-5.804261497838739,0,0,0,1,0
2023-01-15,15,24,walk_30,8.650499347913986,8.5,0.26107555528881526,0,1,0,1,0
2023-01-16,16,0,meditate_10,7.5,9.0,-1.5251185334221686,0,0,1,1,0
2023-01-16,16,1,walk_30,5.996659842421309,12.0,-7.494117014270824,0,0,0,1,0
2023-01-16,16,2,no_tobacco_alcohol,5.480524593758167,12.0,-5.709073507798513,0,0,0,1,0
2023-01-16,16,3,walk_30,8.095448548995131,8.5,-0.3949704875032509,0,1,0,1,0
2023-01-16,16,4,eat_veg_400,7.74612636263125,8.5,-0.7037847263530295,0,1,0,1,0
2023-01-16,16,5,walk_30,7.950650503549612,8.5,-0.4534508749145063,0,1,0,1,0
2023-01-16,16,6,sleep_early,3.3632469429631393,17.0,-15.711958980885864,0,0,0,0,0
2023-01-16,16,7,walk_30,5.93511232497841,12.0,-3.8168173358040716,0,0,0,1,0
2023-01-16,16,8,sleep_early,8.679970322469769,8.5,0.21226714440706548,0,1,0,1,0
2023-01-16,16,9,walk_30,6.076259059329045,12.0,-6.770874833996237,0,0,0,1,0
2023-01-16,16,10,walk_30,7.0,12.0,-4.780510387113039,0,0,0,1,0
2023-01-16,16,11,walk_30,6.247654297286848,12.0,-6.920202318740367,0,0,0,1,0
2023-01-16,16,12,walk_30,8.250713778046794,8.5,-0.3960992039715886,0,1,0,1,0
2023-01-16,16,13,walk_30,6.804297219027032,12.0,-5.022696624547998,0,0,0,1,0
2023-01-16,16,14,walk_30,8.713447721504403,8.5,0.4390533160640201,0,1,0,1,0
2023-01-16,16,15,drink_water_8,5.869025061370532,13.0,-6.710378172183422,1,0,0,0,0
2023-01-16,16,16,no_tobacco_alcohol,2.5,17.0,-15.04340267375015,0,0,0,0,0
2023-01-16,16,17,no_tobacco_alcohol,8.663309919584094,8.0,0.8629534161099952,1,0,0,1,0
2023-01-16,16,18,eat_veg_400,2.6610369659647937,17.0,-18.052889312776315,0,0,0,0,0
2023-01-16,16,19,walk_30,5.9996580847889245,12.0,-6.536933907273198,0,0,0,1,0
2023-01-16,16,20,walk_30,8.064407462922203,8.5,-0.2994349032657436,0,1,0,1,0
2023-01-16,16,21,walk_30,5.539013832975153,12.0,-6.4870995473434085,0,0,0,1,0
2023-01-16,16,22,sleep_early,5.0478079450536,12.0,-5.537685456216025,0,0,0,1,0
2023-01-16,16,23,no_tobacco_alcohol,5.051772580238897,12.0,-6.773247732224285,0,0,0,1,0
2023-01-16,16,24,eat_veg_400,8.678139938208313,8.5,0.12726743098567522,0,1,0,1,0
2023-01-17,17,0,walk_30,5.6515473312026625,12.0,-6.161223462759721,0,0,0,1,0
2023-01-17,17,1,drink_water_8,6.002235628707676,12.0,-6.650195170869193,0,0,0,1,0
2023-01-17,17,2,meditate_10,6.34555732718705,12.0,-4.429391006241379,0,0,0,1,0
2023-01-17,17,3,eat_veg_400,8.048972937487695,8.5,-0.4591957504998702,0,1,0,1,0
2023-01-17,17,4,drink_water_8,4.684677209063918,13.5,-8.264573930357152,0,1,0,0,0
2023-01-17,17,5,walk_30,5.9704013299830985,12.0,-5.534264119914616,0,0,0,1,0
2023-01-17,17,6,no_tobacco_alcohol,5.803217754133979,12.0,-6.48632820595739,0,0,0,1,0
2023-01-17,17,7,eat_veg_400,5.76823912998636,12.0,-6.190534537205803,0,0,0,1,0
2023-01-17,17,8,eat_veg_400,8.621589503539738,8.5,0.1690908894248213,0,1,0,1,0
2023-01-17,17,9,sleep_early,6.1979980229899745,12.0,-4.540221373835342,0,0,0,1,0
2023-01-17,17,10,no_tobacco_alcohol,6.98765212078203,12.0,-4.46870752697966,0,0,0,1,0
2023-01-17,17,11,drink_water_8,6.351233010859472,12.0,-6.738587295283442,0,0,0,1,0
2023-01-17,17,12,walk_30,6.222663960600308,12.0,-5.987270476432069,0,0,0,1,0
2023-01-17,17,13,meditate_10,7.0,12.0,-5.206649904202792,0,0,0,1,0
2023-01-17,17,14,no_tobacco_alcohol,6.626649686602074,12.0,-4.2802848627664005,0,0,0,1,0
2023-01-17,17,15,meditate_10,5.809207284037194,13.0,-7.430509522179056,1,0,0,0,0
2023-01-17,17,16,no_tobacco_alcohol,2.5,17.0,-14.178148258994705,0,0,0,0,0
2023-01-17,17,17,no_tobacco_alcohol,8.829631659544965,8.0,0.8542869978571829,1,0,0,1,0
2023-01-17,17,18,no_tobacco_alcohol,5.630373942986271,12.0,-5.965288929929726,0,0,0,1,0
2023-01-17,17,19,eat_veg_400,5.970171724536506,12.0,-5.482713628785192,0,0,0,1,0
2023-01-17,17,20,drink_water_8,6.109171357695878,12.0,-6.238627053335995,0,0,0,1,0
2023-01-17,17,21,meditate_10,5.5,12.0,-6.36275378673242,0,0,0,1,0
2023-01-17,17,22,no_tobacco_alcohol,5.632102794256393,12.0,-6.866955692071923,0,0,0,1,0
2023-01-17,17,23,meditate_10,5.992273357330183,12.0,-5.436621675939144,0,0,0,1,0
2023-01-17,17,24,eat_veg_400,10.744067652237973,5.5,6.583186144819673,0,1,1,1,0
2023-01-18,18,0,walk_30,7.672407282885343,8.5,-0.8683205605166044,0,1,0,1,0
2023-01-18,18,1,walk_30,8.031833839497423,8.5,-0.4178972209828695,0,1,0,1,0
2023-01-18,18,2,walk_30,6.351569846445822,12.0,-5.049176210505357,0,0,0,1,0
2023-01-18,18,3,eat_veg_400,9.896986352547172,5.5,3.961883045021209,0,1,1,1,0
2023-01-18,18,4,drink_water_8,4.735126838807428,13.5,-9.17125566677602,0,1,0,0,0
2023-01-18,18,5,walk_30,6.00187380805287,12.0,-7.863093124558898,0,0,0,1,0
2023-01-18,18,6,walk_30,6.703455792746455,12.0,-5.188584669148673,0,0,0,1,0
2023-01-18,18,7,walk_30,5.770595208728205,12.0,-5.217541814480781,0,0,0,1,0
2023-01-18,18,8,sleep_early,8.647144113056504,8.5,-0.04188146198296727,0,1,0,1,0
2023-01-18,18,9,no_tobacco_alcohol,3.079138880166854,17.0,-15.110933520717104,0,0,0,0,0
2023-01-18,18,10,walk_30,8.931972059550755,8.5,0.3031871664242438,0,1,0,1,0
2023-01-18,18,11,walk_30,6.3040478126383945,12.0,-5.448483851428011,0,0,0,1,0
2023-01-18,18,12,sleep_early,6.035553052175446,12.0,-4.716210102560936,0,0,0,1,0
2023-01-18,18,13,walk_30,7.0,12.0,-5.068462274408688,0,0,0,1,0
2023-01-18,18,14,walk_30,6.7090130333894304,12.0,-4.818466792097746,0,0,0,1,0
2023-01-18,18,15,no_tobacco_alcohol,4.886928302296502,13.0,-7.910831575963884,1,0,0,0,0
2023-01-18,18,16,drink_water_8,2.5018447409676132,17.0,-14.859675378141926,0,0,0,0,0
2023-01-18,18,17,walk_30,6.530158833203378,12.0,-4.71570092325922,0,0,0,1,0
2023-01-18,18,18,walk_30,5.530998577691799,12.0,-5.35073179729997,0,0,0,1,0
2023-01-18,18,19,walk_30,7.934874715965795,8.5,-0.5636775303999487,0,1,0,1,0
2023-01-18,18,20,walk_30,6.1000069561777055,12.0,-7.213878245082527,0,0,0,1,0
2023-01-18,18,21,walk_30,5.500899924311555,12.0,-6.995837888635052,0,0,0,1,0
2023-01-18,18,22,eat_veg_400,5.674204591123366,12.0,-5.226146208929525,0,0,0,1,0
2023-01-18,18,23,walk_30,8.02759351486127,8.5,-0.4478239584977967,0,1,0,1,0
2023-01-18,18,24,drink_water_8,8.590121371482802,9.0,-0.5364664683774962,0,0,1,1,0
2023-01-19,19,0,sleep_early,7.0,8.5,-1.3487324597234986,0,1,0,1,0
2023-01-19,19,1,sleep_early,7.997224423078366,8.5,-0.3115390830449716,0,1,0,1,0
2023-01-19,19,2,eat_veg_400,6.26933221547007,12.0,-7.001416712311781,0,0,0,1,0
2023-01-19,19,3,walk_30,7.8716615055567765,8.5,-0.740471649421435,0,1,0,1,0
2023-01-19,19,4,no_tobacco_alcohol,6.9780457013424035,8.5,-1.9833386530650776,0,1,0,1,0
2023-01-19,19,5,walk_30,7.990992700608678,8.5,-0.7028390374171035,0,1,0,1,0
2023-01-19,19,6,walk_30,6.629734047769695,12.0,-4.7745795826465685,0,0,0,1,0
2023-01-19,19,7,walk_30,5.687930084971877,12.0,-6.739117238275902,0,0,0,1,0
2023-01-19,19,8,drink_water_8,8.589553390842479,8.5,0.15750256933563933,0,1,0,1,0
2023-01-19,19,9,no_tobacco_alcohol,3.1505885998314858,17.0,-14.762352629462383,0,0,0,0,0
2023-01-19,19,10,walk_30,8.991099758033398,8.5,0.26712642230913786,0,1,0,1,0
2023-01-19,19,11,walk_30,6.297480112163575,12.0,-5.585415464889852,0,0,0,1,0
2023-01-19,19,12,walk_30,6.069491683161656,12.0,-4.900138334070128,0,0,0,1,0
2023-01-19,19,13,walk_30,9.0,8.5,0.314335523647323,0,1,0,1,0
2023-01-19,19,14,walk_30,6.727547969549585,12.0,-5.373720622072003,0,0,0,1,0
2023-01-19,19,15,walk_30,5.5681568900138,13.0,-6.838781445365978,1,0,0,0,0
2023-01-19,19,16,meditate_10,2.6000280271471494,17.0,-12.95742685325268,0,0,0,0,0
2023-01-19,19,17,walk_30,6.519845631907451,12.0,-6.20316978051308,0,0,0,1,0
2023-01-19,19,18,walk_30,5.530428210363809,12.0,-4.9798550029853885,0,0,0,1,0
2023-01-19,19,19,walk_30,7.997406776317186,8.5,-0.43092335690311034,0,1,0,1,0
2023-01-19,19,20,walk_30,5.00111204656284,13.5,-10.30092143890887,0,1,0,0,0
2023-01-19,19,21,sleep_early,5.036844655892372,12.0,-7.251211938572917,0,0,0,1,0
2023-01-19,19,22,walk_30,5.641249457270595,12.0,-6.288079367770909,0,0,0,1,0
2023-01-19,19,23,eat_veg_400,8.431516559744708,8.0,0.5836356970812955,1,0,0,1,0
2023-01-19,19,24,drink_water_8,8.56778380704026,9.0,-0.1900423406773562,0,0,1,1,0
2023-01-20,20,0,walk_30,5.5,12.0,-7.205204962872378,0,0,0,1,0
2023-01-20,20,1,walk_30,8.060998946203433,8.5,-0.06850854202582524,0,1,0,1,0
2023-01-20,20,2,walk_30,6.298750955088789,12.0,-6.065632925991238,0,0,0,1,0
2023-01-20,20,3,drink_water_8,7.657813192298754,8.5,-0.7292866669335369,0,1,0,1,0
2023-01-20,20,4,meditate_10,7.862759696172077,8.5,-0.5883720526929661,0,1,0,1,0
2023-01-20,20,5,meditate_10,8.177597265335304,8.5,-0.38580470845299314,0,1,0,1,0
2023-01-20,20,6,walk_30,6.495807709160306,12.0,-4.434469301679816,0,0,0,1,0
2023-01-20,20,7,walk_30,5.763420074184404,12.0,-5.282846271454159,0,0,0,1,0
2023-01-20,20,8,no_tobacco_alcohol,5.479344470945173,13.5,-6.246835084765195,0,1,0,0,0
2023-01-20,20,9,walk_30,5.036068417088899,13.5,-7.729740769256079,0,1,0,0,0
2023-01-20,20,10,eat_veg_400,8.937483504461863,8.5,0.29689213683821836,0,1,0,1,0
2023-01-20,20,11,walk_30,6.354529923332585,12.0,-5.022285951268174,0,0,0,1,0
2023-01-20,20,12,walk_30,6.0112204845218296,12.0,-6.48774956268056,0,0,0,1,0
2023-01-20,20,13,drink_water_8,8.916329062397924,8.5,0.5442858759603212,0,1,0,1,0
2023-01-20,20,14,walk_30,8.63770842855326,8.5,0.010948945556026046,0,1,0,1,0
2023-01-20,20,15,drink_water_8,5.403572118664573,13.0,-7.810141581137746,1,0,0,0,0
2023-01-20,20,16,walk_30,2.5,17.0,-10.947198135936997,0,0,0,0,0
2023-01-20,20,17,meditate_10,8.906601935304831,8.0,0.7642276012058323,1,0,0,1,0
2023-01-20,20,18,no_tobacco_alcohol,5.546341806039397,12.0,-6.8032570521578295,0,0,0,1,0
2023-01-20,20,19,walk_30,7.968303004532958,8.5,-0.7278870258603818,0,1,0,1,0
2023-01-20,20,20,walk_30,4.875778451009561,13.5,-9.870926032740247,0,1,0,0,0
2023-01-20,20,21,walk_30,5.511075746453566,12.0,-6.685732272726435,0,0,0,1,0
2023-01-20,20,22,walk_30,7.687813653997931,8.5,-0.7580509109735598,0,1,0,1,0
2023-01-20,20,23,eat_veg_400,7.346056185654725,10.0,-2.74377507800915,1,0,1,0,0
2023-01-20,20,24,walk_30,8.543222415391908,8.5,0.14369949898881282,0,1,0,1,0
2023-01-21,21,0,walk_30,7.5087034251951295,8.5,-1.2197532376727422,0,1,0,1,0
2023-01-21,21,1,walk_30,7.9518074868605355,8.5,-0.48129420036641296,0,1,0,1,0
2023-01-21,21,2,walk_30,6.176466946415257,12.0,-4.990690495712844,0,0,0,1,0
2023-01-21,21,3,walk_30,7.731431225136616,8.5,-0.7405095345429608,0,1,0,1,0
2023-01-21,21,4,walk_30,7.664052719337687,8.5,-0.6869338748211955,0,1,0,1,0
2023-01-21,21,5,walk_30,8.092651444248524,8.5,-0.5501799942807571,0,1,0,1,0
2023-01-21,21,6,walk_30,8.46962641923937,8.5,0.04180911031618917,0,1,0,1,0
2023-01-21,21,7,walk_30,5.922676528705756,12.0,-6.26995646430497,0,0,0,1,0
2023-01-21,21,8,meditate_10,5.696322616326286,13.5,-6.343859153475471,0,1,0,0,0
2023-01-21,21,9,no_tobacco_alcohol,5.064149585830872,13.5,-8.218455430548229,0,1,0,0,0
2023-01-21,21,10,walk_30,8.981110080046417,8.5,0.7679929021348288,0,1,0,1,0
2023-01-21,21,11,walk_30,6.180271516270891,12.0,-3.9316428290318948,0,0,0,1,0
2023-01-21,21,12,walk_30,6.217124119064287,12.0,-5.266905882614356,0,0,0,1,0
2023-01-21,21,13,walk_30,9.0,8.5,0.7816122663781173,0,1,0,1,0
2023-01-21,21,14,walk_30,6.644472697250857,12.0,-4.226772811756462,0,0,0,1,0
2023-01-21,21,15,walk_30,3.1549898359288253,17.0,-16.503287141472562,0,0,0,0,0
2023-01-21,21,16,walk_30,2.5,17.0,-15.354250415232524,0,0,0,0,0
2023-01-21,21,17,meditate_10,8.946538363388601,8.0,0.9836418456438141,1,0,0,1,0
2023-01-21,21,18,walk_30,5.5,12.0,-5.338352108138302,0,0,0,1,0
2023-01-21,21,19,eat_veg_400,8.090009334312189,8.5,-0.2880895157640526,0,1,0,1,0
2023-01-21,21,20,walk_30,2.8272867377521527,17.0,-15.337133145759525,0,0,0,0,0
2023-01-21,21,21,eat_veg_400,5.5,12.0,-6.5936803890563676,0,0,0,1,0
2023-01-21,21,22,walk_30,7.699459034882548,8.5,-0.47281183171477986,0,1,0,1,0
2023-01-21,21,23,meditate_10,5.528788255585545,13.0,-7.000014677733427,1,0,0,0,0
2023-01-21,21,24,walk_30,3.3885439988240127,17.0,-11.472435439779245,0,0,0,0,0
2023-01-22,22,0,walk_30,7.5291235724898495,8.5,-0.8737477468884329,0,1,0,1,0
2023-01-22,22,1,meditate_10,7.95800817516183,8.5,-0.645807891046309,0,1,0,1,0
2023-01-22,22,2,drink_water_8,3.2463698571983315,17.0,-13.992163742218748,0,0,0,0,0
2023-01-22,22,3,meditate_10,7.754188340156361,8.5,-0.9004693234366804,0,1,0,1,0
2023-01-22,22,4,meditate_10,7.719657915208695,8.5,-0.7416702677293442,0,1,0,1,0
2023-01-22,22,5,meditate_10,8.042349717660873,8.5,-0.4241475456991336,0,1,0,1,0
2023-01-22,22,6,walk_30,6.4683401441678345,12.0,-6.5047021025368,0,0,0,1,0
2023-01-22,22,7,eat_veg_400,2.8747089071990026,17.0,-17.02328979562965,0,0,0,0,0
2023-01-22,22,8,sleep_early,3.752640663998393,17.0,-14.465152953347562,0,0,0,0,0
2023-01-22,22,9,no_tobacco_alcohol,2.9955442024200516,17.0,-12.985521620342057,0,0,0,0,0
2023-01-22,22,10,walk_30,9.0,8.5,0.4988375343950647,0,1,0,1,0
2023-01-22,22,11,walk_30,6.244754948462326,12.0,-5.4152980842076515,0,0,0,1,0
2023-01-22,22,12,walk_30,8.440055768611254,8.5,-0.2701068005373626,0,1,0,1,0
2023-01-22,22,13,walk_30,9.0,8.5,0.5924438942315067,0,1,0,1,0
2023-01-22,22,14,no_tobacco_alcohol,3.6064176640742804,17.0,-8.957621066602927,0,0,0,0,0
2023-01-22,22,15,no_tobacco_alcohol,2.3300606357941,17.0,-20.59232974569485,0,0,0,0,0
2023-01-22,22,16,meditate_10,2.5078245409422073,17.0,-13.763972049768771,0,0,0,0,0
2023-01-22,22,17,meditate_10,8.812455557668635,8.0,0.7221969474192008,1,0,0,1,0
2023-01-22,22,18,walk_30,5.5415050760015,12.0,-6.07423240857502,0,0,0,1,0
2023-01-22,22,19,walk_30,8.059638415525914,8.5,-0.5553293106636483,0,1,0,1,0
2023-01-22,22,20,walk_30,2.7037884771040144,17.0,-14.55199761757953,0,0,0,0,0
2023-01-22,22,21,meditate_10,5.5,12.0,-6.322253226715063,0,0,0,1,0
2023-01-22,22,22,meditate_10,7.713340245571431,8.5,-0.448453639638904,0,1,0,1,0
2023-01-22,22,23,walk_30,5.471079396003901,13.0,-7.942474048756173,1,0,0,0,0
2023-01-22,22,24,drink_water_8,3.595510696117116,17.0,-13.450959800702046,0,0,0,0,0
2023-01-23,23,0,walk_30,5.5,12.0,-7.9671683722696836,0,0,0,1,0
2023-01-23,23,1,drink_water_8,7.9240417349291885,8.5,-0.45151223850447963,0,1,0,1,0
2023-01-23,23,2,sleep_early,3.3024298439881568,17.0,-14.708648612626993,0,0,0,0,0
2023-01-23,23,3,meditate_10,7.791783003896583,8.5,-1.0770308394673822,0,1,0,1,0
2023-01-23,23,4,meditate_10,4.7490224348266805,13.5,-8.677186888553601,0,1,0,0,0
2023-01-23,23,5,meditate_10,8.096916477054549,8.5,-0.42763205773443297,0,1,0,1,0
2023-01-23,23,6,eat_veg_400,6.442222155786492,12.0,-3.6895878376691336,0,0,0,1,0
2023-01-23,23,7,no_tobacco_alcohol,5.155369491687184,12.0,-6.855298144688388,0,0,0,1,0
2023-01-23,23,8,no_tobacco_alcohol,6.778386800200282,12.0,-3.617232786764256,0,0,0,1,0
