date,day,user_id,action,reward,penalty,observed,sleep_hours,activity_min,diet_fv_g,abstain,stress_level,water_glasses,screen_time_hours,social_minutes,mindfulness_min,sleep,activity,diet,habit,water,mental_health,screen,social
2023-01-06,6,24,meditate_10,8.349449760454835,14.0,-5.186203687900272,4.407709825487381,0,79,1,4.906584942863991,0,4.329067772392142,0,0,0,0,0,1,0,1,0,0
2023-01-07,7,0,meditate_10,5.394487377514141,19.0,-16.943995501460577,6.411937875890411,0,0,0,3.5457024886223447,0,6.500672238205608,0,0,0,0,0,0,0,1,0,0
2023-01-07,7,1,sleep_early,3.1577980972576776,22.5,-15.763126190253006,3.5771079888843085,0,0,0,5.222097771046371,0,5.4757120744695085,0,0,0,0,0,0,0,0,0,0
2023-01-07,7,2,sleep_early,3.1075837050454957,22.5,-21.994007227212478,6.24209166656206,0,0,0,5.421040542880837,0,6.8908541976492375,0,0,0,0,0,0,0,0,0,0
2023-01-07,7,3,sleep_early,5.568159383262683,19.0,-12.408349196220469,5.915859674937671,0,0,0,3.0504991140100826,0,5.028298074479449,0,0,0,0,0,0,0,1,0,0
2023-01-07,7,4,walk_30,13.095381468350823,6.5,4.58188763844712,8.415258579246595,44,0,1,2.4547700769550733,0,7.577731736050862,8,0,1,1,0,1,0,1,0,0
2023-01-07,7,5,no_tobacco_alcohol,2.9507850109605527,22.5,-22.89964781991767,4.961479485333731,0,0,0,6.829071655416073,0,6.610710465087002,5,0,0,0,0,0,0,0,0,0
2023-01-07,7,6,walk_30,6.2332322592551215,17.5,-11.279188760829026,4.549312326627635,0,14,1,6.296936182226575,0,4.928183579373323,16,0,0,0,0,1,0,0,0,0
2023-01-07,7,7,social_15,6.611578845801254,16.5,-9.235398435372153,5.757139597417715,0,0,1,8.612361666955135,0,6.287579988909727,17,0,0,0,0,1,0,0,0,1
2023-01-07,7,8,digital_detox_30,8.294464594467204,14.0,-6.453543083189501,5.438910637374307,0,0,1,5.106073400394848,0,4.550860698091444,4,0,0,0,0,1,0,1,0,0
2023-01-07,7,9,drink_water_8,6.670259572107186,16.5,-8.898949780430131,3.0134816928733095,0,0,1,7.579066567956292,1,6.81328541757008,34,0,0,0,0,1,0,0,0,1
2023-01-07,7,10,no_tobacco_alcohol,8.260124415904311,14.0,-5.2764299595300495,5.116682996486311,0,0,1,4.658195313513018,0,5.041009807301024,11,0,0,0,0,1,0,1,0,0
2023-01-07,7,11,social_15,6.841997347440107,16.5,-8.84525891374302,9.808088079403737,0,0,1,7.162169655053077,0,2.442550468849542,5,0,0,0,0,1,0,0,0,1
2023-01-07,7,12,no_tobacco_alcohol,8.45582287776098,14.0,-5.760976141884202,5.590798500959409,0,0,1,3.081701928676934,0,2.5838753680394744,0,0,0,0,0,1,0,1,0,0
2023-01-07,7,13,meditate_10,8.439631376892923,14.0,-5.153163741578585,6.266737170731554,0,5,0,4.247832850817032,0,6.647504153403208,0,0,0,0,0,1,0,1,0,0
2023-01-07,7,14,no_tobacco_alcohol,2.471915325965882,22.5,-16.910016352254924,4.402829784984805,0,0,0,4.847837770148187,0,3.9896945299656172,0,0,0,0,0,0,0,0,0,0
2023-01-07,7,15,no_tobacco_alcohol,6.083365517373446,17.5,-10.179940836454941,8.96348608063433,2,0,0,7.0539824812238505,0,1.948819100066984,0,0,0,0,0,1,0,0,0,0
2023-01-07,7,16,meditate_10,5.2330621041221335,18.5,-12.587288839225927,7.860881152381785,0,0,0,8.732199945246027,0,4.569036627948139,8,0,1,0,0,0,0,0,0,0
2023-01-07,7,17,walk_30,8.34612766840704,13.5,-7.042325109471179,8.193656417757706,18,0,1,7.827996631038853,0,6.171376632086753,2,0,1,0,0,1,0,0,0,0
2023-01-07,7,18,no_tobacco_alcohol,2.7759067309401226,22.5,-24.549836821616346,5.464655482242583,0,0,0,8.392940813695539,0,2.738615088558718,0,0,0,0,0,0,0,0,0,0
2023-01-07,7,19,social_15,5.630536013918209,18.5,-12.468683571556754,7.884502223338376,0,0,0,5.632454849512403,0,6.507856804274362,12,0,1,0,0,0,0,0,0,0
2023-01-07,7,20,no_tobacco_alcohol,6.216129275958684,17.5,-11.497781168142026,5.991195161441743,0,0,1,5.367605036992487,0,5.704758906001714,0,0,0,0,0,1,0,0,0,0
2023-01-07,7,21,sleep_early,7.242269115156453,14.5,-7.250970880429877,9.077502906041293,0,435,1,8.871642845939276,0,3.195310184418458,0,0,0,0,1,1,0,0,0,0
2023-01-07,7,22,no_tobacco_alcohol,2.8172002284400763,22.5,-20.339736679896482,5.900859150038873,0,0,0,9.197036157666131,0,2.9788232417537666,0,0,0,0,0,0,0,0,0,0
2023-01-07,7,23,digital_detox_30,9.283324965146397,13.0,-4.52257813854229,7.423576731727828,0,0,1,3.4271450900903973,0,4.628019576987089,40,0,0,0,0,1,0,1,0,1
2023-01-07,7,24,digital_detox_30,8.256223646993472,14.0,-6.701790253444966,4.849610735679865,0,52,1,4.837949873601003,0,4.4039624325777265,0,0,0,0,0,1,0,1,0,0
2023-01-08,8,0,no_tobacco_alcohol,8.499033865850516,14.0,-6.701776583565966,6.341580780510129,0,0,1,3.031148302766325,0,6.233179238113593,8,0,0,0,0,1,0,1,0,0
2023-01-08,8,1,no_tobacco_alcohol,4.50582291438806,19.0,-15.106163959759623,3.3378617250229157,0,0,0,4.752554181137723,0,6.3606674183657415,0,0,0,0,0,0,0,1,0,0
2023-01-08,8,2,no_tobacco_alcohol,3.210695567196308,22.5,-19.138661507676485,5.434783029607831,0,0,0,5.740485669360064,0,6.659294050168277,0,0,0,0,0,0,0,0,0,0
2023-01-08,8,3,no_tobacco_alcohol,5.699997325932755,19.0,-12.227585668124,5.78204905119693,0,0,0,2.484705960036641,0,5.906184739418126,6,0,0,0,0,0,0,1,0,0
2023-01-08,8,4,sleep_early,10.654461351387766,10.5,0.013647943071477597,9.059702212828151,31,0,1,2.6542998236452275,0,7.7607846859022995,3,0,0,1,0,1,0,1,0,0
2023-01-08,8,5,no_tobacco_alcohol,5.939281949831619,17.5,-10.784174282327825,5.061974411997429,0,0,1,7.7510594798399195,0,6.479814126756165,1,0,0,0,0,1,0,0,0,0
2023-01-08,8,6,sleep_early,6.908927549606078,16.5,-9.799353586840166,4.276139330654976,0,0,1,6.013873638513908,0,5.118409754784608,7,0,0,0,0,1,0,0,0,1
2023-01-08,8,7,digital_detox_30,6.520745865993158,16.5,-8.747346883882125,5.574391710346565,0,0,1,9.084264884591654,0,6.547156080086412,11,0,0,0,0,1,0,0,0,1
2023-01-08,8,8,no_tobacco_alcohol,6.199684040050027,17.5,-13.296425514692562,4.921509222507279,0,5,1,6.132852336052014,0,4.976132157878033,1,0,0,0,0,1,0,0,0,0
2023-01-08,8,9,drink_water_8,6.663140014806556,16.5,-10.537702382137427,3.3514378017872644,0,0,1,7.905887579982769,5,6.682875559557907,40,0,0,0,0,1,0,0,0,1
2023-01-08,8,10,walk_30,8.279064286381608,14.0,-7.505758064445144,4.732042293221013,0,0,1,4.590689586290127,0,5.1632379512540325,8,0,0,0,0,1,0,1,0,0
2023-01-08,8,11,social_15,6.796743574508432,16.5,-10.71866138470684,9.85055700582231,0,0,1,6.933383998872084,0,2.692885269973011,17,0,0,0,0,1,0,0,0,1
2023-01-08,8,12,sleep_early,8.540299438053395,14.0,-6.686595214299525,5.671506597301994,0,0,1,3.7087666673633675,0,1.7635488197950018,1,0,0,0,0,1,0,1,0,0
2023-01-08,8,13,no_tobacco_alcohol,5.373533202690818,19.0,-17.350058942187925,6.3608273617813165,0,0,0,4.440134654110052,0,7.234757745340111,0,0,0,0,0,0,0,1,0,0
2023-01-08,8,14,no_tobacco_alcohol,2.4686785040709105,22.5,-15.434567494390638,3.5815931378895147,0,0,0,5.466375390280258,0,4.161946088433319,0,0,0,0,0,0,0,0,0,0
2023-01-08,8,15,drink_water_8,6.041902627816423,17.5,-13.478404123389026,8.887600895930316,0,0,0,7.43789397327028,3,2.8834913509077555,0,0,1,0,0,0,0,0,1,0
2023-01-08,8,16,eat_veg_400,5.174705220961073,18.5,-10.733940155884778,7.577340824428616,0,355,0,9.493385911787609,0,4.821548686960595,14,0,1,0,0,0,0,0,0,0
2023-01-08,8,17,drink_water_8,8.325800505344173,13.5,-5.304536686201664,7.725629416984525,9,0,1,7.722208992060382,3,6.951339087406817,0,0,1,0,0,1,0,0,0,0
2023-01-08,8,18,no_tobacco_alcohol,2.70776658906846,22.5,-20.634446147615513,5.270534243845508,0,0,0,8.757713436417891,0,2.340224257507448,0,0,0,0,0,0,0,0,0,0
2023-01-08,8,19,sleep_early,3.220603046538721,22.5,-26.852156803582663,9.488209165467937,0,0,0,4.445252239055459,0,6.648017260590765,27,0,0,0,0,0,0,0,0,0
2023-01-08,8,20,walk_30,6.249085627009135,17.5,-8.49239561865247,6.210570510338289,19,0,1,5.932735754621425,0,6.143505910782525,0,0,0,0,0,1,0,0,0,0
2023-01-08,8,21,walk_30,7.721388618752047,14.5,-6.655906269670111,9.009470852590258,0,347,1,8.448020128108471,0,3.677011128462891,0,0,0,0,1,1,0,0,0,0
2023-01-08,8,22,eat_veg_400,2.617271766534368,22.5,-17.46738460560279,5.725585785087773,0,0,0,9.51791094785556,0,4.121899144947666,0,0,0,0,0,0,0,0,0,0
2023-01-08,8,23,walk_30,13.73605030875396,5.5,8.302785095853242,8.198110380634194,26,0,1,4.60029606606063,0,5.01728332160195,43,0,1,1,0,1,0,1,0,1
2023-01-08,8,24,digital_detox_30,8.34722545623246,14.0,-5.739700556200802,5.416741240973653,0,0,1,4.885517471078847,0,4.214517183965705,0,0,0,0,0,1,0,1,0,0
2023-01-09,9,0,drink_water_8,8.54532775458505,14.0,-7.488317456450934,6.256900204089121,0,0,1,2.7108868354768294,3,5.585611697095452,9,0,0,0,0,1,0,1,0,0
2023-01-09,9,1,social_15,5.341707724979315,19.0,-14.524691102677785,3.4186120365936326,0,0,0,4.239319002261663,0,6.799925935540433,0,0,0,0,0,0,0,1,0,0
2023-01-09,9,2,drink_water_8,3.1389271495959905,22.5,-23.43382371357502,5.2486100755388945,0,0,0,5.7428316136556585,0,6.678762801277278,4,0,0,0,0,0,0,0,0,0
2023-01-09,9,3,walk_30,5.662233642731116,19.0,-10.633775715259837,5.914212245673845,0,0,0,2.3762497420717166,0,6.109715354636684,6,0,0,0,0,0,0,1,0,0
2023-01-09,9,4,sleep_early,10.695984334429548,10.5,0.3147638268800532,10.154607291764892,25,0,1,2.0238580059957587,0,8.280587924516702,11,0,0,1,0,1,0,1,0,0
2023-01-09,9,5,sleep_early,5.881897279006999,17.5,-11.971411990034301,6.359450354995089,0,0,1,6.943800214627021,0,5.486071014389932,2,0,0,0,0,1,0,0,0,0
2023-01-09,9,6,no_tobacco_alcohol,6.140093954243678,17.5,-10.602567307780493,4.690569266992568,0,0,1,5.810658597448853,0,5.271501859464323,8,0,0,0,0,1,0,0,0,0
2023-01-09,9,7,digital_detox_30,5.638134213347628,17.5,-11.37713387136731,5.624799179294202,0,0,1,9.443671156714313,0,5.881760032650025,11,0,0,0,0,1,0,0,0,0
2023-01-09,9,8,drink_water_8,6.096469414753446,17.5,-11.404664661141114,4.896210446443698,0,0,0,5.753074406184643,0,5.028592881265361,0,0,0,0,0,1,0,0,0,0
2023-01-09,9,9,social_15,6.610513853800815,16.5,-11.356419061055266,3.338799846724091,0,0,1,8.7189197502983,3,6.963707666539569,57,0,0,0,0,1,0,0,0,1
2023-01-09,9,10,walk_30,10.38351395924609,10.5,-0.03942457925622182,4.3303386568491495,20,0,1,4.6324270567635715,0,6.216967634637982,4,0,0,1,0,1,0,1,0,0
2023-01-09,9,11,walk_30,6.740199314696317,16.5,-9.355406914327954,9.433102134986466,16,0,1,7.77836761647173,0,2.6347432606535257,10,0,0,0,0,1,0,0,0,1
2023-01-09,9,12,meditate_10,8.999759135466066,13.0,-3.6032973213075996,5.592994676071971,0,0,1,4.115456412587757,0,2.11382444593682,0,0,0,0,0,1,0,1,1,0
2023-01-09,9,13,drink_water_8,5.33784908712149,19.0,-13.587209490346009,6.27314226950207,0,0,0,5.519988127656257,0,7.522472208348639,1,0,0,0,0,0,0,1,0,0
2023-01-09,9,14,meditate_10,5.2746935431470625,19.0,-11.491631801106951,3.4524751916302336,0,0,0,4.581420171249235,0,4.740371294793279,1,0,0,0,0,0,0,1,0,0
2023-01-09,9,15,social_15,5.448633954324702,18.5,-14.704198110975913,8.85278115029011,0,0,0,7.488310168075884,2,2.059235741149118,3,0,1,0,0,0,0,0,0,0
2023-01-09,9,16,meditate_10,5.130800981536663,18.5,-11.749332155219358,7.7499000079601785,0,227,0,9.96863152791039,0,4.2714860007039075,6,0,1,0,0,0,0,0,0,0
2023-01-09,9,17,walk_30,10.343795621484091,10.0,-0.011646969400003815,7.48870795782044,32,0,1,8.512136195937325,1,7.110827079710831,0,0,1,1,0,1,0,0,0,0
2023-01-09,9,18,digital_detox_30,2.705696448582507,22.5,-21.29487357371092,5.1776783993100945,0,0,0,8.96772384299417,0,2.4897407925183033,0,0,0,0,0,0,0,0,0,0
2023-01-09,9,19,social_15,6.1457737119431854,18.0,-12.86298623811436,9.461203579991654,0,0,0,3.599137313720192,0,7.315753697160666,54,0,0,0,0,0,0,1,0,1
2023-01-09,9,20,sleep_early,6.055539662278145,17.5,-11.162089332322465,5.158300413607664,13,0,1,6.967841818459593,0,7.023634439781289,0,0,0,0,0,1,0,0,0,0
2023-01-09,9,21,no_tobacco_alcohol,5.738387104711748,17.5,-11.530677165377286,9.118713135027201,0,280,1,8.605647157425382,0,3.973735776784361,0,0,0,0,0,1,0,0,0,0
2023-01-09,9,22,no_tobacco_alcohol,2.5765156468331067,22.5,-19.10750412312234,5.895169941967929,0,0,0,10.0,0,4.253183703414608,0,0,0,0,0,0,0,0,0,0
2023-01-09,9,23,walk_30,13.646021308799178,5.5,8.377295640430226,8.424853927309112,46,0,1,5.389352707902952,0,5.684160761675553,38,0,1,1,0,1,0,1,0,1
2023-01-09,9,24,digital_detox_30,8.260950115736868,14.0,-5.163189679685741,5.086796937998925,0,0,1,4.523046193684351,0,4.258839142823565,0,0,0,0,0,1,0,1,0,0
2023-01-10,10,0,social_15,8.482994161969287,14.0,-5.672432917674027,6.2219469693689975,0,0,1,3.8023367886717327,2,5.701557965056,15,0,0,0,0,1,0,1,0,0
2023-01-10,10,1,walk_30,5.346338636692619,19.0,-12.780832354235887,3.2558908052986215,14,0,0,4.763386114397734,0,6.800593614574208,0,0,0,0,0,0,0,1,0,0
2023-01-10,10,2,meditate_10,3.141384240565451,22.5,-20.81690525864401,5.2827158554713405,0,0,0,5.971134884786779,0,6.886706078857694,0,0,0,0,0,0,0,0,0,0
2023-01-10,10,3,sleep_early,5.676649839566412,19.0,-15.74611622189187,5.889885796337616,0,0,0,2.177027993718816,0,6.010233711779255,4,0,0,0,0,0,0,1,0,0
2023-01-10,10,4,meditate_10,8.724996455852377,14.0,-6.321848563585172,9.886829733004497,17,0,1,1.9719292981733427,0,8.144053141481962,7,0,0,0,0,1,0,1,0,0
2023-01-10,10,5,walk_30,5.99918092321974,17.5,-11.041503844875836,5.584439390630511,0,0,1,7.588619606194884,0,5.578961823256787,0,0,0,0,0,1,0,0,0,0
2023-01-10,10,6,eat_veg_400,6.124462299191197,17.5,-12.309505769586359,4.113808171223306,0,189,1,5.950219600039,0,5.100656594797084,5,0,0,0,0,1,0,0,0,0
2023-01-10,10,7,social_15,5.677605830623466,17.5,-14.477270714471375,5.021187680847545,0,0,1,8.38431367275801,0,4.996929485569784,9,0,0,0,0,1,0,0,0,0
2023-01-10,10,8,eat_veg_400,3.146182993822988,22.5,-18.537767995839882,4.4803749223847875,0,0,0,5.53338887577737,0,5.904893865318625,0,0,0,0,0,0,0,0,0,0
2023-01-10,10,9,eat_veg_400,6.587465863015169,16.5,-7.647106656552959,3.3517191220417044,0,0,1,8.743799600103106,1,7.342982584063055,56,0,0,0,0,1,0,0,0,1
2023-01-10,10,10,digital_detox_30,8.355779911701038,14.0,-6.768740391058779,3.8232448621636292,6,0,1,4.962446640308012,0,7.0174999815069725,0,0,0,0,0,1,0,1,0,0
2023-01-10,10,11,meditate_10,5.869088070066677,17.5,-9.551524993534892,9.13753005676935,9,0,1,8.04774313356588,0,3.1670028608952028,13,0,0,0,0,1,0,0,0,0
2023-01-10,10,12,sleep_early,8.310108441529161,14.0,-5.901495969501043,5.116085278129468,0,0,0,5.341628849900617,0,2.2845837919581653,0,0,0,0,0,1,0,1,0,0
2023-01-10,10,13,no_tobacco_alcohol,3.168660921043445,22.5,-20.505863446052313,5.428114499481673,0,0,0,5.170396810835881,0,8.153385605181132,3,0,0,0,0,0,0,0,0,0
2023-01-10,10,14,social_15,5.259309155391301,19.0,-14.13008427885829,3.2548157863641065,0,17,0,4.710958924485156,0,6.004669573876637,7,0,0,0,0,0,0,1,0,0
2023-01-10,10,15,drink_water_8,5.376753474788617,18.5,-11.518368049182728,8.689921538247814,0,0,0,7.58625393859,3,1.461236380506548,0,0,1,0,0,0,0,0,0,0
2023-01-10,10,16,eat_veg_400,5.083168303118919,18.5,-11.134193909188976,7.36987435959202,0,121,0,9.94562695197711,0,4.495677064372737,6,0,1,0,0,0,0,0,0,0
2023-01-10,10,17,sleep_early,7.2418726540093274,14.0,-7.09070980691163,9.07726780695773,25,0,1,9.0509616164249,0,6.718358158789561,0,0,0,1,0,1,0,0,0,0
2023-01-10,10,18,walk_30,2.5897418555695486,22.5,-22.779939320910454,5.971984071666845,0,0,0,9.64935823504058,0,3.490065515528882,5,0,0,0,0,0,0,0,0,0
2023-01-10,10,19,digital_detox_30,6.305515920760272,18.0,-10.368394196547492,8.762008181789872,0,0,0,3.5556311976167203,0,6.4068605201550985,48,0,0,0,0,0,0,1,0,1
2023-01-10,10,20,digital_detox_30,5.884003254512114,17.5,-9.463602644614225,4.75262830264661,2,0,1,7.745254857444172,0,6.603847383129874,2,0,0,0,0,1,0,0,0,0
2023-01-10,10,21,no_tobacco_alcohol,5.680322972016168,17.5,-9.453345582142015,9.016020850511502,0,200,1,9.779204762374256,0,4.540568875298385,11,0,0,0,0,1,0,0,0,0
2023-01-10,10,22,digital_detox_30,2.5,22.5,-20.663875341308195,6.096371678547244,0,0,0,10.0,0,3.7865199661167073,0,0,0,0,0,0,0,0,0,0
2023-01-10,10,23,walk_30,11.530027619733502,9.0,2.779790416232559,8.012252897698605,56,0,1,5.365079913172385,0,5.970173411106421,44,0,1,1,0,1,0,0,0,1
2023-01-10,10,24,walk_30,10.382767970026023,10.5,-0.12539530995025827,4.675740400405638,23,0,0,4.889553523647116,0,4.5125401653612816,2,0,0,1,0,1,0,1,0,0
2023-01-11,11,0,social_15,8.52541103143627,14.0,-6.16973964421871,5.5568326946856885,0,0,1,3.8418538818227117,0,6.855461601452076,9,0,0,0,0,1,0,1,0,0
2023-01-11,11,1,digital_detox_30,3.2384352444336995,22.5,-21.217492613584916,3.00335958306099,1,0,0,4.546332047324235,0,6.724941467410833,1,0,0,0,0,0,0,0,0,0
2023-01-11,11,2,walk_30,3.0901509839340506,22.5,-19.109242954907245,4.939722097689937,0,0,0,6.610498801971679,0,7.681358236116891,0,0,0,0,0,0,0,0,0,0
2023-01-11,11,3,digital_detox_30,5.686939975280918,19.0,-15.301288139692133,5.277184869345497,0,0,0,2.9420278673586986,0,5.903307816853795,0,0,0,0,0,0,0,1,0,0
2023-01-11,11,4,meditate_10,8.758876827976602,14.0,-4.502696055524532,10.342917775189443,10,0,1,2.677686086995001,0,8.733448514243019,3,0,0,0,0,1,0,1,0,0
2023-01-11,11,5,eat_veg_400,5.8089442893513645,17.5,-12.88556365914742,4.973018458046195,0,0,1,6.5879039104116135,0,5.4909758051277855,8,0,0,0,0,1,0,0,0,0
2023-01-11,11,6,meditate_10,8.21386345333082,14.0,-4.175826367652315,5.02411507231829,0,92,1,4.756196953040535,0,5.971284893400133,5,0,0,0,0,1,0,1,0,0
2023-01-11,11,7,social_15,6.606864671703885,16.5,-6.405858592476005,4.955503681691507,0,0,1,7.8558025815537365,0,4.403866297327382,24,0,0,0,0,1,0,0,0,1
2023-01-11,11,8,drink_water_8,3.142955960980083,22.5,-17.05497479723478,4.316610830138288,0,0,0,6.509444047228045,0,7.006515666288026,0,0,0,0,0,0,0,0,0,0
2023-01-11,11,9,digital_detox_30,6.4805222368305495,16.5,-11.230115435473019,3.8664271426421015,0,0,1,9.150923109219507,0,7.1909324561495485,53,0,0,0,0,1,0,0,0,1
2023-01-11,11,10,no_tobacco_alcohol,8.336957691157364,14.0,-6.258041143228418,4.2435279670796815,0,0,1,5.002645277586928,0,7.036124885093436,0,0,0,0,0,1,0,1,0,0
2023-01-11,11,11,meditate_10,7.896303129581407,14.0,-5.776818855885539,8.57816319380383,0,0,1,8.257474840037526,0,3.1490323678336996,10,0,0,0,0,1,0,1,0,0
2023-01-11,11,12,sleep_early,5.898165573436447,18.0,-9.436675867169846,6.47351440368688,0,0,0,4.27265714804262,0,1.863000599502297,0,0,0,0,0,0,0,1,1,0
2023-01-11,11,13,meditate_10,5.270894824119587,19.0,-15.017511733979529,4.650948744912625,0,0,0,5.967376870188406,0,8.865003695258494,0,0,0,0,0,0,0,1,0,0
2023-01-11,11,14,social_15,5.318959157455302,19.0,-13.413078380077527,3.0,0,0,0,4.212390264014029,0,5.695096181478081,0,0,0,0,0,0,0,1,0,0
2023-01-11,11,15,drink_water_8,5.909601436253605,17.5,-10.921487200831358,7.365158810879485,0,0,0,7.94270703905985,1,1.449826904253097,0,0,1,0,0,0,0,0,1,0
2023-01-11,11,16,meditate_10,7.088265883930317,15.0,-8.868776215297737,7.622343411899136,0,123,0,10.0,0,4.802146987126783,2,0,1,0,0,0,0,1,0,0
2023-01-11,11,17,meditate_10,5.711457100007355,17.5,-13.073378975209238,8.653927935438722,17,0,1,8.347245006097681,0,6.310977287238242,0,0,0,0,0,1,0,0,0,0
2023-01-11,11,18,eat_veg_400,2.611566997149795,22.5,-15.000516180847441,5.87225031418729,0,288,0,9.733657037798723,0,4.2933556479548525,1,0,0,0,0,0,0,0,0,0
2023-01-11,11,19,social_15,8.816241006235238,14.0,-6.635182817073587,9.66980820011002,0,0,0,3.387334252506803,0,6.5925189735620515,57,0,1,0,0,0,0,1,0,1
2023-01-11,11,20,meditate_10,7.954793543046123,14.0,-5.060215131156749,4.52257190746428,0,0,1,7.213289606787802,0,7.323614583749357,0,0,0,0,0,1,0,1,0,0
2023-01-11,11,21,meditate_10,7.656655001326333,14.0,-7.440799170056817,9.03536664254918,0,160,1,9.366782102133097,0,5.538511879130045,6,0,0,0,0,1,0,1,0,0
2023-01-11,11,22,sleep_early,2.1885526745481574,22.5,-21.220255408841005,6.0832587751482805,0,0,0,8.828464763574797,0,4.092087138783742,0,0,0,0,0,0,0,0,0,0
2023-01-11,11,23,sleep_early,9.011734288313232,13.0,-4.667408020242882,8.73673118875566,45,0,1,4.542905139450461,0,5.895914474304131,38,0,0,1,0,1,0,0,0,1
2023-01-11,11,24,digital_detox_30,3.215513865242824,22.5,-14.089049209512748,4.062439452051592,13,0,0,6.254229667763776,0,4.638948005505174,0,0,0,0,0,0,0,0,0,0
2023-01-12,12,0,meditate_10,8.50623207218488,14.0,-6.415524263169416,5.521044961999729,0,0,1,3.8733559811972493,0,7.279199387455012,7,0,0,0,0,1,0,1,0,0
2023-01-12,12,1,drink_water_8,5.254573289945852,19.0,-13.29978402784641,3.0,0,0,0,5.380253238184453,0,7.264269250232732,0,0,0,0,0,0,0,1,0,0
2023-01-12,12,2,meditate_10,3.057888419564086,22.5,-22.663209547433294,5.019039504067781,0,0,0,5.373462631131035,0,9.174077350815114,0,0,0,0,0,0,0,0,0,0
2023-01-12,12,3,no_tobacco_alcohol,5.602190146042756,19.0,-13.821377352576768,5.014292027276983,0,0,0,1.8178031571918822,0,6.358693436968953,1,0,0,0,0,0,0,1,0,0
2023-01-12,12,4,meditate_10,8.623933110378092,14.0,-5.468651421072713,9.763285342388038,4,0,1,1.7957429671578362,0,9.101546112598491,3,0,0,0,0,1,0,1,0,0
2023-01-12,12,5,meditate_10,5.96948967748645,17.5,-11.822168848855616,4.3998259607491335,0,0,1,7.924867359837544,0,5.022421252442754,7,0,0,0,0,1,0,0,0,0
2023-01-12,12,6,no_tobacco_alcohol,8.30736778391418,14.0,-6.3511570467906315,4.517154162915647,0,0,1,4.170985313088713,0,6.04349469047389,17,0,0,0,0,1,0,1,0,0
2023-01-12,12,7,meditate_10,8.758229950111314,13.0,-2.745896285449265,4.977895824660384,0,0,1,7.34304410670574,0,4.431222271724568,25,0,0,0,0,1,0,1,0,1
2023-01-12,12,8,social_15,3.033098870102922,22.5,-21.314993737515408,4.309888048785638,0,0,0,6.321160017065279,0,7.076979821708854,7,0,0,0,0,0,0,0,0,0
2023-01-12,12,9,social_15,6.497544427910103,16.5,-10.76431403430317,3.433973259753311,0,0,1,9.415535980571317,0,6.721508211911201,66,0,0,0,0,1,0,0,0,1
2023-01-12,12,10,digital_detox_30,8.272361827235997,14.0,-6.685746815439451,4.521923485670141,0,0,1,5.497900186418715,0,7.116536479752723,0,0,0,0,0,1,0,1,0,0
2023-01-12,12,11,walk_30,8.235545920458673,13.5,-4.71861554197592,8.347620179217035,14,0,1,9.412067928049986,0,2.86033270563778,10,0,1,0,0,1,0,0,0,0
2023-01-12,12,12,eat_veg_400,6.018210089185962,18.0,-14.573517812545624,6.2462363954773785,0,244,0,3.8775807761644745,0,1.7613267071461,0,0,0,0,0,0,0,1,1,0
2023-01-12,12,13,digital_detox_30,3.171744524529517,22.5,-17.094421696433876,4.7891462323595855,0,0,0,5.541712637517114,0,8.99148742164522,0,0,0,0,0,0,0,0,0,0
2023-01-12,12,14,walk_30,7.426652798388391,15.5,-7.707836738799111,3.0848581863244537,26,0,0,3.5939034876735456,0,4.751949493339992,2,0,0,1,0,0,0,1,0,0
